IncidentDate,City,State,Shape,Duration,Summary,PostedDate
7/27/2016 21:35,French Camp,CA,Fireball,2 minutes,Massive entry burnout of a ufo. Did not appear to make a landing. ((NUFORC Note: Space debris. PD)),8/2/2016
7/27/2016 21:35,Incline Village,NV,Fireball,2 minutes,Bright yellow round object with orange and purple tail seen over North Lake Tahoe.object. ((NUFORC Note: Space debris. PD)),8/2/2016
7/27/2016 21:35,Huntington Beach,CA,Unknown,10 seconds,Bright light. ((anonymous report)) ((NUFORC Note: Re-entering space debris. PD))((anonymous report)),8/2/2016
7/27/2016 21:35,San Diego,CA,Light,3 minutes,Looking north from Point Loma in San Diego ((NUFORC Note: Space debris. PD)),8/2/2016
7/27/2016 21:35,Frazier Park,CA,Fireball,35 seconds,A fireball in the sky that was moving slow and right above the mountains across the sky. ((NUFORC Note: Space debris. PD)),8/2/2016
7/27/2016 21:30,Sacramento,CA,Light,8 seconds,"Circular, bright,orange,neon,light. It looked as though it had a vapor trail behind it. It was going east bound then changed flight to",8/2/2016
7/27/2016 21:30,Fresno,CA,Rectangle,20-30 seconds,"Approx. 9:30 I was walking at Woodward Pk in Fresno, in the SE. ((NUFORC Note: Re-entering space debris. PD))",8/2/2016
7/27/2016 21:30,Rohnert Park,CA,Fireball,30 seconds,"@ concert in Rohnert Park, CA, there was what appeared to be a fireball with a very large tail. ((NUFORC Note: Space debris. PD))",8/2/2016
7/27/2016 21:30,Alpaugh,CA,Changing,3-5 minutes,I took pics . it changed from a round shape with many points to a round gas like appearance. ((NUFORC Note: Space debris. PD)),8/2/2016
7/27/2016 21:30,Pahrump,NV,Fireball,6 minutes,"Long trail of sparks, the obj. traveled completely across the sky until it seemed to disappear. ((NUFORC Note: Space debris. PD))",8/2/2016
7/27/2016 21:30,Prescott Valley,AZ,Formation,10 minutes,"Round headlight appearing to be two crafts side by side, then veered toward the E. ((NUFORC Note: Space debris. PD))",8/2/2016
7/27/2016 21:30,Boonville,CA,Fireball,20 seconds,white ball of flame in Mendocino county. ((NUFORC Note: Space debris. Re-entering Chinese rocket booster. PD)),8/2/2016
7/27/2016 21:30,San Mateo,CA,Fireball,4 minutes,Fireball with long tail gliding through the sky very slowly and l low in the sky. ((NUFORC Note: Chinese rocket re-entry. PD)),8/2/2016
7/27/2016 21:30,California City,CA,Chevron,2 minutes,"Long slow moving craft with a bright light, hovered and vanished. ((NUFORC Note: Re-entering space debris. PD))",8/2/2016
7/27/2016 21:30,Kingman,AZ,Other,60 seconds,"Huge low flying craft over Kingman, AZ, possible crash landing. ((NUFORC Note: Space debris? PD))",8/2/2016
7/27/2016 21:15,Whiting,IN,Triangle,<15 seconds,Triangle moving at high rate of speed,8/2/2016
7/27/2016 21:00,Thomaston,CT,Triangle,5-10 minutes,My husband and I brought the dog out around 9 pm and saw a large black / daek gray triangle with 3 red lights and 1 white light hoverin,8/2/2016
7/27/2016 21:00,Fresno,CA,Fireball,3 minutes,Big fire ball that broke in two smaller more dominant balls of fire with a more defined shape.,8/2/2016
7/27/2016 21:00,Howell,NJ,Circle,2:00 minutes,Fireball couple hundred feet up. Flew out in the distance and went out.,8/2/2016
7/27/2016 21:00,Austin,TX,Sphere,2 seconds,White light orb with long vapor trail.,8/2/2016
7/27/2016 20:30,Willits,CA,Other,10 minutes,"Silvery orange, stationary object high in sky.",8/2/2016
7/27/2016 20:30,Grand Canyon,AZ,Circle,30 seconds,Grand Canyon sighting.,8/16/2016
7/27/2016 20:03,Biddeford,ME,Circle,3 minutes,"Got out of work ,noticed a light come out from behind tree, high up about 40 degrees looking east , an orange ball shape thing travelin",8/2/2016
7/27/2016 9:20,Concord,NH,Changing,2 minutes,"I was driving north on main st and was just before gibson bookstore. I noticed to the north west, perhaps above egal square that There",8/2/2016
7/27/2016 8:00,Plainville,CT,Triangle,3-4 minutes,Saw a irregular shaped object low flying in the distance with two red blinking lights one on top and on the bottom.,8/2/2016
7/27/2016 6:00,Las Vegas,NV,Light,25 seconds,"At around 6:00 pm, I was on my balcony in central Las Vegas. I saw a light traveling east to west, go into a cloud, then come out to th",8/2/2016
7/27/2016 5:30,Garden City,MI,Light,20 seconds,Slow moving star.,8/2/2016
7/27/2016 5:10,Nampa,ID,Light,5+ minutes,"Yellowish light moving through early morning sky - no sound, no strobes",8/2/2016
7/27/2016 4:00,Florence,OR,Light,15 minutes,At first glance I didn't noticeanythingother than a starrynight. Until a distantlight slowly whith no sound made its way across the sky,8/2/2016
7/27/2016 3:33,Puebla (Mexico),,Other,30 minutes,Big objects almost rectangular.,8/2/2016
7/27/2016 3:33,Air Ronge (Canada),SK,Light,2-3 minutes,"Around 3:33 am on July 27/16,I seen what looked like a bright star flying slow,from North to south,south/east.It took about 3 Minutes t",8/2/2016
7/27/2016 2:30,Surprise/Glendale,AZ,Unknown,3 seconds,"Bright flash of green light, streaked through the sky and left behind a faint purple glow that faded quickly",8/2/2016
7/27/2016 0:40,Pueblo,CO,Fireball,2 minutes,"Three fireball/lights hovering inside of Pueblo, CO.",8/2/2016
7/26/2016 23:30,Grand Rapids,MI,,,Yellow bright orbs in vertical line formation SE Grand Rapids about 11:30 pm,8/2/2016
7/26/2016 23:30,Attleboro,MA,Formation,ongoing,"Perfectly seen from Route 118 South, in open fields. Triangle formations of red/white strobes sitting perfectly still. Occaisionally on",8/2/2016
7/26/2016 23:10,Aiken,SC,Unknown,1 minute,"Small, rapid blinking, fast moving lights.",8/2/2016
7/26/2016 23:00,Bellingham,WA,Light,2-3 minutes,Not sure what I just witnessed but it was very unusual. I just took my dog out for his last bathroom run when ai noticed a light that a,8/2/2016
7/26/2016 22:48,Missoula,MT,Light,5 minutes,Different sized and colored orbs of light chasing into space.,8/2/2016
7/26/2016 22:35,Largo,FL,Light,30 seconds,"I was looking to the west and out of nowhere a bright light appeared, moving slowly, couldn't see any form or shape around it.",8/2/2016
7/26/2016 22:30,Diamond Lake,OR,Triangle,2 hours,Two objects seen in central Oregon.,8/2/2016
7/26/2016 21:45,Kingman,AZ,Circle,,"2 large balls of light in the southern sky, lasted for only a few seconds.",8/2/2016
7/26/2016 21:38,Poplar,MT,Unknown,20 minutes,Extremely bright super fast flashing lights up in the atmosphere performing sharp degree turns.,8/2/2016
7/26/2016 21:21,Mechanicsburg,PA,Light,20 minutes,"Bright blue/vivid purple blue light over Mechanicsburg, PA, area, 7/26/16, 9:30 p.m..",8/2/2016
7/26/2016 21:05,Sheridan,WY,Circle,:20,White circular doughnut-like object with flashing red and white lights slowly moving up and away,8/2/2016
7/26/2016 20:00,Lebanon,TN,Light,~10 minutes,Bright light in sky.,8/2/2016
7/26/2016 12:45,Blaine,MN,Other,Seconds,Cloaking aircraft.,8/2/2016
7/26/2016 10:00,Half Moon Bay,CA,Circle,30 minutes,"Bright light in sky, moving and hovering, took off fast.",8/2/2016
7/26/2016 5:30,State College,PA,Light,1 minute,"Three white lights in a vertical formation, northeast of State College",8/16/2016
7/26/2016 4:54,Livonia,MI,Light,5 minutes,"Slow floating led star like bright light. Slowly moved west to east over sky, as high as the stars. No flashing light like sattelite, j",8/2/2016
7/26/2016 2:32,Newbern,TN,Oval,5 seconds,I seen this big green ball of fire.,8/2/2016
7/25/2016 23:15,Plano,TX,Circle,4 minutes,I was out walking at night over at the park. I rounded a corner and started walking down a hill when I noticed two bright orange color,8/2/2016
7/25/2016 22:30,Ashburn,GA,Circle,Until unseen,"Looked like a star, at first. When it started to serpentine I used the stars to follow its movement to ensure it wasn't a heavenly body",8/2/2016
7/25/2016 22:30,Auburn,CA,Triangle,2 minutes,"Two (possibly three) extremely bright lights, on huge, low-flying, object. Lights brightened and dimmed, object suddenly disappeared.",8/2/2016
7/25/2016 21:43,Madison,WI,Triangle,15 minutes,"It was hovering, not moving for a while then slowly started crossing the lake. It came closer and was a triangle. We saw two lights, th",8/2/2016
7/25/2016 21:26,Rock Falls,IL,Light,10 minutes,Bright white light moving in a weird pattern.,8/2/2016
7/25/2016 21:10,Amesbury,MA,Sphere,5,8-12 steady whitish-yellow and red lights low in the sky (no osund heard).,8/2/2016
7/25/2016 20:50,Mukwonago,WI,Light,5 minutes,White light slowly ascending then slowly fading.,8/2/2016
7/25/2016 20:30,Topsail,NC,Circle,45,Two balls of light on beach and over ocean,8/2/2016
7/25/2016 20:30,Phenix City,AL,Triangle,1-2 minutes,V-shaped objects in the shape of a W hovering over wal mart.,8/2/2016
7/25/2016 17:30,Providence (Olneyville),RI,Other,2 minutes,"Walked out with dog and observed a dark craft overhead. No lights. Thought it could be a drone, but too large.",8/2/2016
7/25/2016 1:25,Fulton,NY,Light,~5 minutes,"Fast moving bright lights over south of Fulton, followed til vanished.",8/2/2016
7/25/2016 1:00,Lincoln,NE,Light,25 minutes,2 lights seen on horizon in Lincoln Nebraska.,8/2/2016
7/24/2016 23:45,Vantage,WA,Unknown,30 minutes,"30 minute lapse in memory, hallucinations, nose bleeds and astronomical anomalies.",8/2/2016
7/24/2016 23:30,Eden,ID,Fireball,3 seconds,Anyone else seen it?,8/2/2016
7/24/2016 23:00,Port Townsend,WA,Flash,1 second flashes,"I saw flashes of light above me that would appear for any tiny fraction of a second, then be gone, only to reappear again either in",8/2/2016
7/24/2016 22:50,Centennial,CO,Triangle,1 minute,I saw one low flying craft with 3 dim red/orange lights. Triangular shape with 1 light on each corner.,8/2/2016
7/24/2016 22:30,Gimli (Canada),MB,Light,3 minutes,"Two bright red lights seen after dark, moving slowly across the beach, over the lake, and then rapidly diminishing into distance.",8/2/2016
7/24/2016 22:24,Hollister,CA,Fireball,1 hour,RED LIGHT SOUTH OF HOLLISTER 10:23PM.,8/2/2016
7/24/2016 22:00,Franklinton,LA,Unknown,20 minutes,I was watching the RNC on tv when I heard a loud humming noise. I listened as it got louder and louder. It got so loud that I couldn't,8/2/2016
7/24/2016 22:00,New Braunfels,TX,Other,3 seconds,Mysterious intense red glow lights up area,8/2/2016
7/24/2016 21:20,Antelope,CA,Flash,>1 second,"Moving and stationary blue white light, low in sky 9:20 pm.",8/2/2016
7/24/2016 20:15,Centerville,MA,Light,10 minutes,"Observed across Lake Wequacket (Centerville MA) a bright vertical line dropping from the Western Sky, just after sunset. The line elo",8/2/2016
7/24/2016 20:00,Vacaville,CA,Teardrop,3 seconds,"On July 24th evening, last night I was sitting outside in my hot tub in my backyard. I was gazing up at the night sky. We have a lot of",8/2/2016
7/24/2016 20:00,Farmville,VA,Other,90 seconds,"A hovering square craft with blue/white lights silently, smoothly flew (?) away after a bright, red triangle light engaged.(anonymous)",8/2/2016
7/24/2016 18:30,Butte,MT,Disk,3 hours,Object hovered in same area of sky for over 3 hours.,8/2/2016
7/24/2016 15:00,Portland,OR,Other,1 hour,Dark grey box floating in the air near PDX airport.,8/2/2016
7/24/2016 12:20,Galilee,RI,Light,Seconds,"E of Galilee we saw this orange colored light low in the sky it went to the R, then L, then R, then straight away.((anonynous report))",8/2/2016
7/24/2016 11:00,Thornton,CO,Rectangle,2 minutes,Black rectangle glided across the sky at 100 to 200 feet in elevation over a residential neighborhood in broad daylight.,8/2/2016
7/24/2016 11:00,Quincy,MA,Triangle,5 minutes,As I am waiting outside for my car to come out of the washing bay I look,8/2/2016
7/24/2016 3:30,Kingston,NY,Other,5 minutes,"Slow moving, glowing white rectangle with rounded ends and blinking lights at one end.",8/2/2016
7/24/2016 2:50,Issaquah,WA,Light,90 seconds,"Small, steady point of light made an impossible maneuver",8/2/2016
7/24/2016 0:45,Hamilton (Canada),ON,Disk,10-15 seconds,"It was approximately 12:45 am (00:45) in Hamilton, Ontario, Canada, when I heard a faint whirring sound coming from outside. I was sit",8/2/2016
7/24/2016 0:15,Toledo,OH,Changing,1 minute,"Three red spheres flying low in V formation over I-75 North Toledo, Ohio.",8/4/2016
7/24/2016 0:00,Severna Park,MD,Other,Unsure,"((HOAX??)) I could not aee the outside of the ship, but I know I was in one. ((anonymous report))",8/2/2016
7/24/2016,Vacaville,CA,Circle,7 seconds,"Looked like star that started moving SE slowly, then veered E quickly for a sec., and continued to fly straight, until it disappeared.",8/25/2016
7/23/2016 0:00,Maple valley,WA,Flash,3 ish a.m,"Super bright light, silent ,continuously ever 5 minutes .",8/2/2016
7/23/2016 23:00,Massillon,OH,Fireball,,5 bright orange/red orbs coming from the north to southwest approximately 2 minutes apart. No noise and traveling pretty quick. Disappe,8/2/2016
7/23/2016 22:50,Pittsboro,NC,Light,5 seconds,We did not get a very good look at this object. I am only reporting this in case someone who got a better look does also so that their,8/2/2016
7/23/2016 22:35,Kure Beach,NC,Changing,45 seconds,Orange and yellow elongated fireball looking object.,8/2/2016
7/23/2016 22:30,Granada Hills,CA,Formation,10-15 seconds,"A strip of green lights in a lateral row, moving sideways and hovering at first, then rotating as if to show off, darted then disappear",8/2/2016
7/23/2016 22:25,Mexico,NY,Sphere,10 minutes,"Orange/redish sphere hovering 1 mile away, dimmed and disappeared shooting upwards made no sound",8/2/2016
7/23/2016 22:20,Rocklin,CA,Fireball,Less than a minute,Bright blue light flashed and moved slowly only to disappear again.,8/2/2016
7/23/2016 22:15,Mount Vernon,WA,Triangle,>1 minute,Shimmering object gliding across the sky much faster than any aircraft.,8/2/2016
7/23/2016 22:10,Commerce Township,MI,Formation,3 minutes,"Saw 9 orange / yellow colored lights in west sky, moving slowly in formation towards the north.",8/2/2016
7/23/2016 22:00,Alma Center,WI,Light,4 minutes,Bright slow moving light.,8/2/2016
7/23/2016 21:30,"La Quinta, Indian Wells, Palm Desert",CA,Light,15 minutes (approx),Dozens of bright star-like orbs moving together rapidly across the sky. ((anonymous report)),8/2/2016
7/23/2016 21:30,Palm Desert/La Quinta,CA,Circle,12 minutes,"My wife and I driving home and I almost t slammed on the brakes. She said, ""Don't worry, they're just stars."" We pulled over,",8/2/2016
7/23/2016 21:25,Palm Desert,CA,Light,10 minutes,"Clear evening when a scattering of objects (lights) started moving from east to west all together, quite fast; no noise.",8/2/2016
7/23/2016 20:30,Palm Desert,CA,Light,10,"July 23, 2013, Palm Desert UFOs.",8/2/2016
7/23/2016 18:05,Lake Charles,LA,Sphere,20 minutes,Fast moving planet or other celestial object? Read and personally view yourself at earlier times,8/2/2016
7/23/2016 17:54,Bristol,RI,Rectangle,3 minutes,Bright reflective yellowish rectangular object larger than a plane.,8/2/2016
7/23/2016 17:50,Ritzville,WA,Changing,~3-5 minutes,2 crafts one heading north the other heading from north to south west while changing shape,8/2/2016
7/23/2016 17:45,Canton,OH,Circle,>3-4 minutes,"Sitting on porch, orange colored ball traveling NNE to SSW. Went across the sky at great speed and disappeared.",8/2/2016
7/23/2016 17:26,Marlton,NJ,Triangle,3 minutes,"Marlton, NJ, 07/23/2016 - 5:26pm While building my deck i felt a drop of rain and gust of wind. I looked up to see if we were going to",8/2/2016
7/23/2016 14:00,Eugene,OR,Cigar,3-4 minutes,"Translucent object observed flying in the clear, blue afternoon sky.",8/2/2016
7/23/2016 3:30,LaBelle,PA,Unknown,5-7 minutes,The object that came from the river was admitting sparks from the bottom.,8/2/2016
7/23/2016 3:00,Atmore,AL,Rectangle,5-7 minutes,I was driving through atmore alabama on thier hwy and there was suddenly a huge metal rectangular object coming directly towards my car,8/2/2016
7/23/2016 2:00,Caroline (Canada),AB,Triangle,20-30 seconds,"Equilateral triangle of lights few overtop of us, twice. ((anonymous report))((NUFORC Note: Sighting of ISS. PD))",8/4/2016
7/23/2016 0:00,Richmond,KY,Flash,10 seconds,This was not like anything I have seen in sky.,8/2/2016
7/22/2016 0:00,Candler,NC,Other,5 minutes,"""U"" shaped UFO, made of light, over Candler, NC.",8/2/2016
